Financial_Year,Municipality,Province,Item_Label,Item_Category,Value_ZAR,Municipality_Type
2015,City of Johannesburg,Gauteng,Housing Development Fund,Reserve - Fund,0,Metro
2015,City of Johannesburg,Gauteng,Interest - Internal Borrowings,Expenditure - Finance Charges,4164189000,Metro
2015,City of Johannesburg,Gauteng,Interest Earned - External Investments,Revenue - Financial,2472170256,Metro
2015,City of Johannesburg,Gauteng,Interest Earned - Outstanding Debtors,Revenue - Financial,701774528,Metro
2015,City of Johannesburg,Gauteng,Interest Expense - External Borrowings,Expenditure - Finance Charges,11051426416,Metro
2015,City of Johannesburg,Gauteng,Interest Received - Internal Loans,Revenue - Financial,4164189000,Metro
2015,City of Johannesburg,Gauteng,Internal Charges (Activity Based Costing Etc),Expenditure - Internal,21919724043,Metro
2015,City of Johannesburg,Gauteng,Internal Recoveries (Activity Based Costing Etc),Expenditure - Internal,22143365794,Metro
2015,City of Johannesburg,Gauteng,INTERNAL TRANSFERS - (must net out with corresp. items under,Expenditure - Internal,0,Metro
2015,City of Johannesburg,Gauteng,INTERNAL TRANSFERS – (must net out with corresp. items under,Other,0,Metro
2015,City of Johannesburg,Gauteng,Less Employee Costs Allocated To Other Operating Items,Expenditure - Employee Costs,0,Metro
2015,City of Johannesburg,Gauteng,Less Employee Costs Capitalised,Expenditure - Employee Costs,0,Metro
2015,City of Johannesburg,Gauteng,Less Revenue Foregone,Revenue - Other,0,Metro
2015,City of Johannesburg,Gauteng,Licenses and Permits,Revenue - Other,5178764,Metro
2015,City of Johannesburg,Gauteng,"Loss On Disposal Of Property, Plant & Equipment",Expenditure - Operating,848381694,Metro
2015,City of Johannesburg,Gauteng,OPERATING EXPENDITURE,Summary - Expenditure,0,Metro
2015,City of Johannesburg,Gauteng,OPERATING REVENUE,Summary - Revenue,0,Metro
2015,City of Johannesburg,Gauteng,Operating Surplus / (Deficit) - After Tax,Summary - Surplus/Deficit,25660415939,Metro
2015,City of Johannesburg,Gauteng,Operating Surplus / (Deficit) - Total Revenue Less Total Exp,Summary - Surplus/Deficit,28446892655,Metro
2015,City of Johannesburg,Gauteng,Other,Expenditure - Operating,8436000,Metro
2015,City of Johannesburg,Gauteng,OTHER ADJUSTMENTS AND TRANSFERS,Other,0,Metro
2015,City of Johannesburg,Gauteng,Other Expenditure,Expenditure - Operating,31548512592,Metro
2015,City of Johannesburg,Gauteng,Other Materials,Expenditure - Operating,1194990000,Metro
2015,City of Johannesburg,Gauteng,Other Revenue,Revenue - Other,9846905955,Metro
2015,City of Johannesburg,Gauteng,Plus Interests In Entities Not Wholly Owned,Other,0,Metro
2015,City of Johannesburg,Gauteng,Property Rates,Revenue - Property Rates,47167414762,Metro
2015,City of Johannesburg,Gauteng,Property Rates - Penalties And Collection Charges,Revenue - Property Rates,526455876,Metro
2015,City of Johannesburg,Gauteng,Redemption Payments - External Borrowings (Gamap To Remove),Capital - Financing,-5000,Metro
2015,City of Johannesburg,Gauteng,Remuneration Of Councillors,Expenditure - Employee Costs,806729755,Metro
2015,City of Johannesburg,Gauteng,Rent Of Facilities And Equipment,Revenue - Other,1675410018,Metro
2015,City of Johannesburg,Gauteng,Revaluation Reserve,Reserve - Asset,0,Metro
2015,City of Johannesburg,Gauteng,Self-Insurance Reserve,Reserve - Fund,0,Metro
2015,City of Johannesburg,Gauteng,Service Charges,Revenue - Service Charges,138256331887,Metro
2015,City of Johannesburg,Gauteng,SURPLUS,Summary - Surplus/Deficit,0,Metro
2015,City of Johannesburg,Gauteng,"Surplus / (Deficit) After Tax, Cross Subsidies & Share Of As",Summary - Surplus/Deficit,25660415939,Metro
2015,City of Johannesburg,Gauteng,Taxation,Expenditure - Operating,2786476716,Metro
2015,City of Johannesburg,Gauteng,Total Direct Operating Expenditure,Summary - Expenditure,232413103888,Metro
2015,City of Johannesburg,Gauteng,Total Direct Operating Revenue,Summary - Revenue,261378660536,Metro
2015,City of Johannesburg,Gauteng,Total Indirect Operating Expenditure,Summary - Expenditure,26826218787,Metro
2015,City of Johannesburg,Gauteng,Total Indirect Operating Revenue,Summary - Revenue,26307554794,Metro
2015,City of Johannesburg,Gauteng,Total Operating Expenditure,Summary - Expenditure,259239322675,Metro
2015,City of Johannesburg,Gauteng,Total Operating Revenue,Summary - Revenue,287686215330,Metro
2015,City of Johannesburg,Gauteng,Total Operating Revenue Generated,Other,261378660536,Metro
2015,City of Johannesburg,Gauteng,Transfers Recognised - Capital,Other,16887191931,Metro
2015,City of Johannesburg,Gauteng,Transfers Recognised - Operating,Other,35821664861,Metro
2015,City of Tshwane,Gauteng,Agency Services,Expenditure - Operating,0,Metro
2015,City of Tshwane,Gauteng,Asset Financing Reserve (Afr),Reserve - Asset,0,Metro
2015,City of Tshwane,Gauteng,Bulk Purchases,Expenditure - Operating,57788147023,Metro
2015,City of Tshwane,Gauteng,Change To Unappropriated Surplus / (Accumulated Deficit),Summary - Surplus/Deficit,17839887640,Metro
2015,City of Tshwane,Gauteng,Collection Costs,Expenditure - Operating,0,Metro
2015,City of Tshwane,Gauteng,Contracted Services,Expenditure - Operating,19861321603,Metro
2015,City of Tshwane,Gauteng,Contributed Assets,Revenue - Other,0,Metro
2015,City of Tshwane,Gauteng,Contributions To/(From) Provisions,Expenditure - Operating,0,Metro
2015,City of Tshwane,Gauteng,Cross Subsidisation,Expenditure - Internal,0,Metro
2015,City of Tshwane,Gauteng,Debt Impairment,Expenditure - Operating,6080237468,Metro
2015,City of Tshwane,Gauteng,Depreciation and Asset Impairment,Expenditure - Operating,8501726542,Metro
2015,City of Tshwane,Gauteng,Depreciation Reserve Ex Afr,Reserve - Asset,0,Metro
2015,City of Tshwane,Gauteng,Depreciation Reserve Ex Donations And Contributions,Reserve - Asset,0,Metro
2015,City of Tshwane,Gauteng,Depreciation Reserve Ex Govt Grants,Reserve - Asset,0,Metro
2015,City of Tshwane,Gauteng,Dividends Paid (Municipal Entities Only),Expenditure - Finance Charges,0,Metro
2015,City of Tshwane,Gauteng,Dividends Received,Revenue - Financial,0,Metro
2015,City of Tshwane,Gauteng,Dividends Received - Internal (From Municipal Entities),Revenue - Financial,0,Metro
2015,City of Tshwane,Gauteng,Employee Related Costs - Social Contributions,Expenditure - Employee Costs,0,Metro
2015,City of Tshwane,Gauteng,Employee Related Costs - Wages & Salaries,Expenditure - Employee Costs,47064471049,Metro
2015,City of Tshwane,Gauteng,Fines,Revenue - Other,1068905058,Metro
2015,City of Tshwane,Gauteng,"Gain On Disposal Of Property, Plant & Equipment",Revenue - Other,42448686,Metro
2015,City of Tshwane,Gauteng,Grants and Subsidies,Expenditure - Transfers,1324331138,Metro
2015,City of Tshwane,Gauteng,Housing Development Fund,Reserve - Fund,0,Metro
2015,City of Tshwane,Gauteng,Interest - Internal Borrowings,Expenditure - Finance Charges,0,Metro
2015,City of Tshwane,Gauteng,Interest Earned - External Investments,Revenue - Financial,434958984,Metro
2015,City of Tshwane,Gauteng,Interest Earned - Outstanding Debtors,Revenue - Financial,2085172545,Metro
2015,City of Tshwane,Gauteng,Interest Expense - External Borrowings,Expenditure - Finance Charges,6818712633,Metro
2015,City of Tshwane,Gauteng,Interest Received - Internal Loans,Revenue - Financial,0,Metro
2015,City of Tshwane,Gauteng,Internal Charges (Activity Based Costing Etc),Expenditure - Internal,12187464465,Metro
2015,City of Tshwane,Gauteng,Internal Recoveries (Activity Based Costing Etc),Expenditure - Internal,12187464452,Metro
2015,City of Tshwane,Gauteng,INTERNAL TRANSFERS - (must net out with corresp. items under,Expenditure - Internal,0,Metro
2015,City of Tshwane,Gauteng,INTERNAL TRANSFERS – (must net out with corresp. items under,Other,0,Metro
2015,City of Tshwane,Gauteng,Less Employee Costs Allocated To Other Operating Items,Expenditure - Employee Costs,0,Metro
2015,City of Tshwane,Gauteng,Less Employee Costs Capitalised,Expenditure - Employee Costs,0,Metro
2015,City of Tshwane,Gauteng,Less Revenue Foregone,Revenue - Other,0,Metro
2015,City of Tshwane,Gauteng,Licenses and Permits,Revenue - Other,403207070,Metro
2015,City of Tshwane,Gauteng,"Loss On Disposal Of Property, Plant & Equipment",Expenditure - Operating,388255535,Metro
2015,City of Tshwane,Gauteng,OPERATING EXPENDITURE,Summary - Expenditure,0,Metro
2015,City of Tshwane,Gauteng,OPERATING REVENUE,Summary - Revenue,0,Metro
2015,City of Tshwane,Gauteng,Operating Surplus / (Deficit) - After Tax,Summary - Surplus/Deficit,17839887640,Metro
2015,City of Tshwane,Gauteng,Operating Surplus / (Deficit) - Total Revenue Less Total Exp,Summary - Surplus/Deficit,17839887640,Metro
2015,City of Tshwane,Gauteng,Other,Expenditure - Operating,0,Metro
2015,City of Tshwane,Gauteng,OTHER ADJUSTMENTS AND TRANSFERS,Other,0,Metro
2015,City of Tshwane,Gauteng,Other Expenditure,Expenditure - Operating,24646667742,Metro
2015,City of Tshwane,Gauteng,Other Materials,Expenditure - Operating,2444759022,Metro
2015,City of Tshwane,Gauteng,Other Revenue,Revenue - Other,9175229433,Metro
2015,City of Tshwane,Gauteng,Plus Interests In Entities Not Wholly Owned,Other,0,Metro
2015,City of Tshwane,Gauteng,Property Rates,Revenue - Property Rates,35414055630,Metro
2015,City of Tshwane,Gauteng,Property Rates - Penalties And Collection Charges,Revenue - Property Rates,0,Metro
2015,City of Tshwane,Gauteng,Redemption Payments - External Borrowings (Gamap To Remove),Capital - Financing,0,Metro
2015,City of Tshwane,Gauteng,Remuneration Of Councillors,Expenditure - Employee Costs,785926726,Metro
2015,City of Tshwane,Gauteng,Rent Of Facilities And Equipment,Revenue - Other,1466399402,Metro
2015,City of Tshwane,Gauteng,Revaluation Reserve,Reserve - Asset,0,Metro
2015,City of Tshwane,Gauteng,Self-Insurance Reserve,Reserve - Fund,0,Metro
2015,City of Tshwane,Gauteng,Service Charges,Revenue - Service Charges,102513276022,Metro
2015,City of Tshwane,Gauteng,SURPLUS,Summary - Surplus/Deficit,0,Metro
2015,City of Tshwane,Gauteng,"Surplus / (Deficit) After Tax, Cross Subsidies & Share Of As",Summary - Surplus/Deficit,17839887640,Metro
2015,City of Tshwane,Gauteng,Taxation,Expenditure - Operating,0,Metro
2015,City of Tshwane,Gauteng,Total Direct Operating Expenditure,Summary - Expenditure,175704556481,Metro
2015,City of Tshwane,Gauteng,Total Direct Operating Revenue,Summary - Revenue,193544444134,Metro
2015,City of Tshwane,Gauteng,Total Indirect Operating Expenditure,Summary - Expenditure,12187464465,Metro
2015,City of Tshwane,Gauteng,Total Indirect Operating Revenue,Summary - Revenue,12187464452,Metro
2015,City of Tshwane,Gauteng,Total Operating Expenditure,Summary - Expenditure,187892020946,Metro
2015,City of Tshwane,Gauteng,Total Operating Revenue,Summary - Revenue,205731908586,Metro
2015,City of Tshwane,Gauteng,Total Operating Revenue Generated,Other,193544444134,Metro
2015,City of Tshwane,Gauteng,Transfers Recognised - Capital,Other,17747533156,Metro
2015,City of Tshwane,Gauteng,Transfers Recognised - Operating,Other,23193258148,Metro
2015,eThekwini,KwaZulu-Natal,Agency Services,Expenditure - Operating,83878116,Metro
2015,eThekwini,KwaZulu-Natal,Asset Financing Reserve (Afr),Reserve - Asset,0,Metro
2015,eThekwini,KwaZulu-Natal,Bulk Purchases,Expenditure - Operating,61300036672,Metro
2015,eThekwini,KwaZulu-Natal,Change To Unappropriated Surplus / (Accumulated Deficit),Summary - Surplus/Deficit,24623327127,Metro
2015,eThekwini,KwaZulu-Natal,Collection Costs,Expenditure - Operating,0,Metro
2015,eThekwini,KwaZulu-Natal,Contracted Services,Expenditure - Operating,24729350372,Metro
2015,eThekwini,KwaZulu-Natal,Contributed Assets,Revenue - Other,0,Metro
2015,eThekwini,KwaZulu-Natal,Contributions To/(From) Provisions,Expenditure - Operating,122271550,Metro
2015,eThekwini,KwaZulu-Natal,Cross Subsidisation,Expenditure - Internal,776762756,Metro
2015,eThekwini,KwaZulu-Natal,Debt Impairment,Expenditure - Operating,6868251667,Metro
2015,eThekwini,KwaZulu-Natal,Depreciation and Asset Impairment,Expenditure - Operating,13982057188,Metro
2015,eThekwini,KwaZulu-Natal,Depreciation Reserve Ex Afr,Reserve - Asset,0,Metro
2015,eThekwini,KwaZulu-Natal,Depreciation Reserve Ex Donations And Contributions,Reserve - Asset,0,Metro
2015,eThekwini,KwaZulu-Natal,Depreciation Reserve Ex Govt Grants,Reserve - Asset,0,Metro
2015,eThekwini,KwaZulu-Natal,Dividends Paid (Municipal Entities Only),Expenditure - Finance Charges,0,Metro
2015,eThekwini,KwaZulu-Natal,Dividends Received,Revenue - Financial,0,Metro
2015,eThekwini,KwaZulu-Natal,Dividends Received - Internal (From Municipal Entities),Revenue - Financial,0,Metro
2015,eThekwini,KwaZulu-Natal,Employee Related Costs - Social Contributions,Expenditure - Employee Costs,5045192443,Metro
2015,eThekwini,KwaZulu-Natal,Employee Related Costs - Wages & Salaries,Expenditure - Employee Costs,48879206567,Metro
2015,eThekwini,KwaZulu-Natal,Fines,Revenue - Other,1054003246,Metro
2015,eThekwini,KwaZulu-Natal,"Gain On Disposal Of Property, Plant & Equipment",Revenue - Other,241967629,Metro
2015,eThekwini,KwaZulu-Natal,Grants and Subsidies,Expenditure - Transfers,1380691186,Metro
2015,eThekwini,KwaZulu-Natal,Housing Development Fund,Reserve - Fund,0,Metro
2015,eThekwini,KwaZulu-Natal,Interest - Internal Borrowings,Expenditure - Finance Charges,0,Metro
2015,eThekwini,KwaZulu-Natal,Interest Earned - External Investments,Revenue - Financial,3253029472,Metro
2015,eThekwini,KwaZulu-Natal,Interest Earned - Outstanding Debtors,Revenue - Financial,1195177565,Metro
2015,eThekwini,KwaZulu-Natal,Interest Expense - External Borrowings,Expenditure - Finance Charges,7654382350,Metro
2015,eThekwini,KwaZulu-Natal,Interest Received - Internal Loans,Revenue - Financial,0,Metro
2015,eThekwini,KwaZulu-Natal,Internal Charges (Activity Based Costing Etc),Expenditure - Internal,1703393931,Metro
2015,eThekwini,KwaZulu-Natal,Internal Recoveries (Activity Based Costing Etc),Expenditure - Internal,2756531762,Metro
2015,eThekwini,KwaZulu-Natal,INTERNAL TRANSFERS - (must net out with corresp. items under,Expenditure - Internal,0,Metro
2015,eThekwini,KwaZulu-Natal,INTERNAL TRANSFERS – (must net out with corresp. items under,Other,0,Metro
2015,eThekwini,KwaZulu-Natal,Less Employee Costs Allocated To Other Operating Items,Expenditure - Employee Costs,0,Metro
2015,eThekwini,KwaZulu-Natal,Less Employee Costs Capitalised,Expenditure - Employee Costs,-1538091504,Metro
2015,eThekwini,KwaZulu-Natal,Less Revenue Foregone,Revenue - Other,0,Metro
2015,eThekwini,KwaZulu-Natal,Licenses and Permits,Revenue - Other,203339844,Metro
2015,eThekwini,KwaZulu-Natal,"Loss On Disposal Of Property, Plant & Equipment",Expenditure - Operating,4016216,Metro
2015,eThekwini,KwaZulu-Natal,OPERATING EXPENDITURE,Summary - Expenditure,0,Metro
2015,eThekwini,KwaZulu-Natal,OPERATING REVENUE,Summary - Revenue,0,Metro
2015,eThekwini,KwaZulu-Natal,Operating Surplus / (Deficit) - After Tax,Summary - Surplus/Deficit,24131000645,Metro
2015,eThekwini,KwaZulu-Natal,Operating Surplus / (Deficit) - Total Revenue Less Total Exp,Summary - Surplus/Deficit,24135334645,Metro
2015,eThekwini,KwaZulu-Natal,Other,Expenditure - Operating,-212434423,Metro
2015,eThekwini,KwaZulu-Natal,OTHER ADJUSTMENTS AND TRANSFERS,Other,0,Metro
2015,eThekwini,KwaZulu-Natal,Other Expenditure,Expenditure - Operating,24110449488,Metro
2015,eThekwini,KwaZulu-Natal,Other Materials,Expenditure - Operating,143629945,Metro
2015,eThekwini,KwaZulu-Natal,Other Revenue,Revenue - Other,18342784723,Metro
2015,eThekwini,KwaZulu-Natal,Plus Interests In Entities Not Wholly Owned,Other,0,Metro
2015,eThekwini,KwaZulu-Natal,Property Rates,Revenue - Property Rates,40338603089,Metro
2015,eThekwini,KwaZulu-Natal,Property Rates - Penalties And Collection Charges,Revenue - Property Rates,786934784,Metro
2015,eThekwini,KwaZulu-Natal,Redemption Payments - External Borrowings (Gamap To Remove),Capital - Financing,0,Metro
2015,eThekwini,KwaZulu-Natal,Remuneration Of Councillors,Expenditure - Employee Costs,694714769,Metro
2015,eThekwini,KwaZulu-Natal,Rent Of Facilities And Equipment,Revenue - Other,3319127646,Metro
2015,eThekwini,KwaZulu-Natal,Revaluation Reserve,Reserve - Asset,0,Metro
2015,eThekwini,KwaZulu-Natal,Self-Insurance Reserve,Reserve - Fund,-72001851,Metro
2015,eThekwini,KwaZulu-Natal,Service Charges,Revenue - Service Charges,106117000740,Metro
2015,eThekwini,KwaZulu-Natal,SURPLUS,Summary - Surplus/Deficit,0,Metro
2015,eThekwini,KwaZulu-Natal,"Surplus / (Deficit) After Tax, Cross Subsidies & Share Of As",Summary - Surplus/Deficit,24907763401,Metro
2015,eThekwini,KwaZulu-Natal,Taxation,Expenditure - Operating,4334000,Metro
2015,eThekwini,KwaZulu-Natal,Total Direct Operating Expenditure,Summary - Expenditure,193376158909,Metro
2015,eThekwini,KwaZulu-Natal,Total Direct Operating Revenue,Summary - Revenue,216458355723,Metro
2015,eThekwini,KwaZulu-Natal,Total Indirect Operating Expenditure,Summary - Expenditure,1703393931,Metro
2015,eThekwini,KwaZulu-Natal,Total Indirect Operating Revenue,Summary - Revenue,2756531762,Metro
2015,eThekwini,KwaZulu-Natal,Total Operating Expenditure,Summary - Expenditure,195079552840,Metro
2015,eThekwini,KwaZulu-Natal,Total Operating Revenue,Summary - Revenue,219214887485,Metro
2015,eThekwini,KwaZulu-Natal,Total Operating Revenue Generated,Other,216458355723,Metro
2015,eThekwini,KwaZulu-Natal,Transfers Recognised - Capital,Other,23091781674,Metro
2015,eThekwini,KwaZulu-Natal,Transfers Recognised - Operating,Other,18430727195,Metro
